0,0,1.75093490779987,-5.10366162453452,0.0,0.03333333333333333,0,1,1
1,1,1.74997996296421,-5.10390800148329,0.0,0.03333333333333333,0,1,1
2,2,1.74997996296421,-5.10390800148329,0.0,0.03333333333333333,0,1,1
3,3,1.74997996296421,-5.10390800148329,0.0,0.03333333333333333,0,1,1
4,4,1.75121542311267,-5.10297123275075,0.0,0.03333333333333333,0,1,1
5,5,1.75121542311267,-5.10297123275075,0.0,0.03333333333333333,0,1,1
6,6,0.61510127040038,-5.18561956374127,0.0,0.03333333333333333,0,1,1
7,7,0.61510114899504,-5.18562072562216,0.0,0.03333333333333333,0,1,1
8,8,0.615101027589699,-5.18562188750306,0.0,0.03333333333333333,0,1,1
9,9,0.614511225412063,-5.18705652770967,0.0,0.03333333333333333,0,1,1
10,10,0.614511103649691,-5.18705768944369,0.0,0.03333333333333333,0,1,1
11,11,0.614510981887319,-5.18705885117771,0.0,0.03333333333333333,0,1,1
12,12,1.68830446576708,-5.89912515625401,0.0,0.03333333333333333,0,1,1
13,13,1.68831106959584,-5.89912774666881,0.0,0.03333333333333333,0,2,1
14,14,1.68807282584288,-5.89931938636689,0.0,0.03333333333333333,0,2,1
15,15,1.68807942954391,-5.89932197661626,0.0,0.03333333333333333,0,2,1
16,16,1.68808603324495,-5.89932456686563,0.0,0.03333333333333333,0,2,1
17,17,1.68809263694598,-5.899327157115,0.0,0.03333333333333333,0,2,1
18,18,1.69381651823226,-7.10397381136231,0.0,0.03333333333333333,0,1,1
19,19,1.69380202113088,-7.10396756639137,0.0,0.03333333333333333,0,1,1
20,20,1.69430280361897,-7.10379979563213,0.0,0.03333333333333333,0,1,1
21,21,1.69428830675301,-7.10379355141235,0.0,0.03333333333333333,0,1,1
22,22,1.69427380988706,-7.10378730719257,0.0,0.03333333333333333,0,1,1
23,23,1.69425931302111,-7.10378106297279,0.0,0.03333333333333333,0,1,1
24,24,1.52283211359123,-6.86350996996123,0.0,0.03333333333333333,0,1,1
25,25,1.52283211359123,-6.86350996996123,0.0,0.03333333333333333,0,1,1
26,26,1.52283211359123,-6.86350996996123,0.0,0.03333333333333333,0,1,1
27,27,1.52283211359123,-6.86350996996123,0.0,0.03333333333333333,0,2,1
28,28,1.52283211359123,-6.86350996996123,0.0,0.03333333333333333,0,1,1
29,29,1.52238646517871,-6.86284844974138,0.0,0.03333333333333333,0,1,1
30,30,2.34128258882697,-2.5740678559293,0.0,0.03333333333333333,0,3,2
31,31,2.34129925661923,-2.57406945544709,0.0,0.03333333333333333,0,3,2
32,32,2.34131592441149,-2.57407105496488,0.0,0.03333333333333333,0,3,2
33,33,2.34133259220375,-2.57407265448267,0.0,0.03333333333333333,0,3,2
34,34,2.34088752732218,-2.57383155086688,0.0,0.03333333333333333,0,3,2
35,35,2.34090419595016,-2.57383314879443,0.0,0.03333333333333333,0,3,2
36,36,2.33854403975662,-3.31109980227201,0.0,0.03333333333333333,0,3,2
37,37,2.33854403975662,-3.31109980227201,0.0,0.03333333333333333,0,3,2
38,38,2.33854403975662,-3.31109980227201,0.0,0.03333333333333333,0,3,2
39,39,2.33854403975662,-3.31109980227201,0.0,0.03333333333333333,0,3,2
40,40,2.33922986131727,-3.31067814922092,0.0,0.03333333333333333,0,3,2
41,41,2.33922986131727,-3.31067814922092,0.0,0.03333333333333333,0,3,2
42,42,2.24194739089128,-4.2442068619658,0.0,0.03333333333333333,0,3,2
43,43,2.24194613604591,-4.24420893664779,0.0,0.03333333333333333,0,3,2
44,44,2.24299044940771,-4.24488346495764,0.0,0.03333333333333333,0,3,2
45,45,2.24298919294713,-4.24488554215082,0.0,0.03333333333333333,0,3,2
46,46,2.24298793648655,-4.24488761934401,0.0,0.03333333333333333,0,3,2
47,47,2.24298668002596,-4.2448896965372,0.0,0.03333333333333333,0,3,2
48,48,1.54783172008931,-2.27072888725211,0.0,0.03333333333333333,0,4,2
49,49,1.54783172008931,-2.27072888725211,0.0,0.03333333333333333,0,4,2
50,50,1.54888429117325,-2.2706181792756,0.0,0.03333333333333333,0,4,2
51,51,1.54888429117325,-2.2706181792756,0.0,0.03333333333333333,0,4,2
52,52,1.54888429117325,-2.2706181792756,0.0,0.03333333333333333,0,4,2
53,53,1.54888429117325,-2.2706181792756,0.0,0.03333333333333333,0,4,2
54,54,1.99283139776128,-2.9388627257147,0.0,0.03333333333333333,0,3,2
55,55,1.99297075940319,-2.93923288346436,0.0,0.03333333333333333,0,3,2
56,56,1.99297075940319,-2.93923288346436,0.0,0.03333333333333333,0,3,2
57,57,1.99297075940319,-2.93923288346436,0.0,0.03333333333333333,0,3,2
58,58,1.99297075940319,-2.93923288346436,0.0,0.03333333333333333,0,3,2
